venda_id,data,vendedor_id,vendedor_nome,produto_id,produto_nome,categoria,preco_unit,qtd,desconto,canal,cidade,estado,comentarios
680,21-12-2024,2.0,Maria Souza,108,Tablet T10,Eletrônicos,1500.0,9.0,0.17,loja_fisica,Rio de Janeiro,RJ,Reiciendis quae laborum officiis minus minima repudiandae doloribus hic inventore possimus laborum molestias totam hic neque inventore.
681,16-07-2025,3.0,Carlos Pereira,110,Fone Bluetooth B1,Eletrônicos,200.0,2.0,0.15,loja_fisica,Curitiba,PR,Quis nesciunt quas sapiente nobis unde est illo et corrupti maiores officia error repellat id numquam itaque unde adipisci praesentium nihil temporibus.
682,18-01-2025,1.0,,101,Notebook X1,Eletrônicos,3500.0,2.0,0.27,loja_fisica,São Paulo,SP,Sint magni aspernatur magnam assumenda iste modi quia tempora delectus perferendis sequi amet error.
683,01-10-2024,3.0,Carlos Pereira,103,Tênis Corrida,Calçados,350.0,9.0,0.19,loja_fisica,Curitiba,PR,
684,30-11-2024,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.26,loja_fisica,São Paulo,SP,Atque blanditiis culpa eum voluptatibus iusto nulla laudantium porro alias nihil nulla magnam aliquam delectus totam.
685,01-01-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,4.0,,ecommerce,Azevedo,RR,
686,28-08-2024,3.0,Carlos Pereira,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,,loja_fisica,Curitiba,PR,Beatae odit numquam accusamus eius id dolorem cum.
687,13-05-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.03,ecommerce,Alves,MG,
688,24-07-2025,3.0,Carlos Pereira,110,Fone Bluetooth B1,Eletrônicos,200.0,6.0,0.22,loja_fisica,Curitiba,PR,
689,23-08-2024,,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,250.0,1.0,0.04,loja_fisica,Curitiba,PR,
690,29-09-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.1,ecommerce,Costa de Vasconcelos,RR,
691,10-04-2025,,,103,Tênis Corrida,Calçados,350.0,9.0,0.0,ecommerce,,,Corporis libero odit suscipit unde laborum voluptatibus necessitatibus itaque sapiente magni libero tempora.
692,29-11-2024,4.0,Ana Oliveira,102,Cafeteira 20L,Eletrodomésticos,600.0,6.0,0.07,loja_fisica,Salvador,BA,Doloremque rerum soluta sit tenetur praesentium nobis ab sapiente vero quas hic dolorem recusandae.
693,05-10-2024,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,3.0,0.15,loja_fisica,Salvador,BA,
694,05-04-2025,4.0,Ana Oliveira,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.0,loja_fisica,Salvador,BA,
695,07-10-2024,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,10.0,0.24,loja_fisica,Rio de Janeiro,RJ,
696,11-08-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,5.0,,ecommerce,Pimenta,GO,
697,06-12-2024,,Fernando Costa,107,Jaqueta Esportiva,Vestuário,250.0,3.0,,loja_fisica,Belo Horizonte,MG,
698,17-11-2024,5.0,Fernando Costa,103,Tênis Corrida,Calçados,350.0,5.0,0.22,loja_fisica,Belo Horizonte,MG,
699,20-06-2025,,,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.04,ecommerce,Oliveira de Minas,AL,
700,07-06-2025,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,1.0,0.26,loja_fisica,Belo Horizonte,MG,
701,28-08-2024,,,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.14,ecommerce,Moreira,MG,Id hic quasi veniam quam non non beatae at maxime similique suscipit incidunt rem quos architecto similique.
702,28-05-2025,,,105,Smartphone A9,Eletrônicos,2800.0,2.0,0.07,ecommerce,Moura,BA,
703,16-04-2025,4.0,Ana Oliveira,102,Cafeteira 20L,Eletrodomésticos,600.0,7.0,0.21,loja_fisica,Salvador,BA,
704,24-06-2025,,,104,Camisa Polo,Vestuário,120.0,8.0,0.08,ecommerce,Cassiano,SP,
705,21-11-2024,,,102,Cafeteira 20L,Eletrodomésticos,600.0,8.0,0.02,ecommerce,Moura,SP,
706,24-08-2024,4.0,Ana Oliveira,102,Cafeteira 20L,Eletrodomésticos,600.0,1.0,0.05,loja_fisica,Salvador,BA,
707,19-09-2024,1.0,João Silva,104,Camisa Polo,Vestuário,120.0,6.0,0.03,loja_fisica,São Paulo,SP,
708,25-01-2025,,,105,Smartphone A9,Eletrônicos,2800.0,6.0,0.01,ecommerce,Pires de Pimenta,AL,
709,24-09-2024,,,104,Camisa Polo,Vestuário,120.0,10.0,0.12,ecommerce,da Conceição Grande,RN,
710,13-08-2024,,,104,Camisa Polo,Vestuário,120.0,5.0,0.1,ecommerce,Vasconcelos Grande,MT,Molestiae atque quidem fuga saepe delectus illo facilis assumenda similique distinctio.
711,17-07-2025,5.0,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,3.0,0.22,loja_fisica,Belo Horizonte,MG,
712,05-01-2025,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,1.0,0.05,loja_fisica,Belo Horizonte,MG,
713,25-10-2024,2.0,Maria Souza,105,Smartphone A9,Eletrônicos,2800.0,7.0,0.21,loja_fisica,Rio de Janeiro,RJ,
714,28-10-2024,,,107,Jaqueta Esportiva,Vestuário,250.0,3.0,0.02,ecommerce,Barros da Prata,MT,Accusamus hic asperiores repudiandae sint tempora assumenda cum nemo vel suscipit dolore reprehenderit earum.
715,28-06-2025,1.0,João Silva,110,Fone Bluetooth B1,Eletrônicos,200.0,1.0,,loja_fisica,São Paulo,SP,
716,22-05-2025,3.0,Carlos Pereira,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,0.1,loja_fisica,Curitiba,PR,
717,14-03-2025,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,5.0,,loja_fisica,Salvador,BA,
718,13-06-2025,,,108,Tablet T10,Eletrônicos,1500.0,4.0,0.0,ecommerce,Azevedo,AC,Molestiae sunt explicabo dolor eos repudiandae repellendus ipsa eos eius ex.
719,02-07-2025,3.0,Carlos Pereira,104,Camisa Polo,Vestuário,120.0,7.0,0.08,loja_fisica,Curitiba,PR,
720,20-02-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,,0.07,ecommerce,Pastor,RJ,
721,31-10-2024,1.0,João Silva,108,Tablet T10,Eletrônicos,1500.0,4.0,0.18,loja_fisica,São Paulo,SP,Velit reiciendis optio rerum tenetur rerum sapiente ullam pariatur natus nihil repellat tenetur voluptas.
722,13-04-2025,,,103,Tênis Corrida,Calçados,350.0,4.0,,ecommerce,Peixoto,BA,
723,15-10-2024,3.0,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,300.0,10.0,0.11,loja_fisica,Curitiba,PR,
724,02-01-2025,,,105,Smartphone A9,Eletrônicos,2800.0,8.0,0.09,ecommerce,Nogueira,AL,Explicabo corporis delectus esse nostrum consectetur quo doloremque ipsam.
725,07-01-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,7.0,0.01,ecommerce,Pereira,AP,
726,20-12-2024,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,7.0,0.2,loja_fisica,Salvador,BA,Soluta distinctio culpa incidunt sint tenetur eligendi tenetur unde nisi eius repudiandae laudantium fugit laudantium placeat magnam.
727,12-01-2025,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,5.0,0.16,loja_fisica,Belo Horizonte,MG,
728,21-03-2025,,Maria Souza,107,Jaqueta Esportiva,Vestuário,250.0,10.0,0.16,loja_fisica,Rio de Janeiro,RJ,
729,24-08-2024,4.0,Ana Oliveira,101,Notebook X1,Eletrônicos,3500.0,7.0,0.03,loja_fisica,Salvador,BA,
730,28-02-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,4.0,0.1,ecommerce,Barbosa,SE,Fuga harum modi non quaerat in laudantium voluptates quam dicta.
731,23-02-2025,1.0,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,8.0,0.25,loja_fisica,São Paulo,SP,
732,17-01-2025,2.0,Maria Souza,106,Headset Gamer H1,Eletrônicos,450.0,7.0,0.19,loja_fisica,Rio de Janeiro,RJ,Inventore illum commodi voluptas cum quibusdam itaque facilis ullam autem asperiores modi eius nesciunt vero suscipit optio animi totam ducimus praesentium ipsam porro expedita alias.
733,29-10-2024,,,106,Headset Gamer H1,Eletrônicos,450.0,10.0,0.13,ecommerce,Gomes de Pacheco,MA,
734,16-12-2024,3.0,Carlos Pereira,104,Camisa Polo,Vestuário,120.0,1.0,0.15,loja_fisica,Curitiba,PR,
735,16-09-2024,,,108,Tablet T10,Eletrônicos,1500.0,9.0,0.02,ecommerce,Vieira da Mata,AL,
736,30-03-2025,2.0,Maria Souza,102,Cafeteira 20L,Eletrodomésticos,600.0,2.0,0.1,loja_fisica,Rio de Janeiro,RJ,
737,30-09-2024,4.0,Ana Oliveira,101,Notebook X1,Eletrônicos,3500.0,9.0,0.22,loja_fisica,Salvador,BA,
738,27-10-2024,2.0,Maria Souza,105,Smartphone A9,Eletrônicos,2800.0,7.0,0.05,loja_fisica,Rio de Janeiro,RJ,
739,02-06-2025,3.0,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,300.0,4.0,0.14,loja_fisica,Curitiba,PR,
740,14-05-2025,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,4.0,0.06,loja_fisica,Rio de Janeiro,RJ,
741,04-12-2024,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,8.0,0.25,loja_fisica,São Paulo,SP,Vitae facere cumque provident tempora voluptate molestiae odio illum nihil eum occaecati voluptates.
742,08-03-2025,,,105,Smartphone A9,Eletrônicos,2800.0,6.0,0.12,ecommerce,Martins de Santos,PR,
743,16-10-2024,,,107,Jaqueta Esportiva,Vestuário,250.0,9.0,0.13,ecommerce,Mendes de Cunha,MA,
744,25-05-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,9.0,0.14,ecommerce,Azevedo do Norte,PR,
745,14-07-2025,1.0,João Silva,108,Tablet T10,Eletrônicos,1500.0,10.0,0.25,loja_fisica,São Paulo,SP,
746,30-12-2024,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,3.0,0.2,loja_fisica,Salvador,BA,
747,04-11-2024,5.0,Fernando Costa,102,Cafeteira 20L,Eletrodomésticos,600.0,10.0,0.04,loja_fisica,Belo Horizonte,MG,Dolores occaecati labore voluptatibus delectus modi reprehenderit fugit facere.
748,20-07-2025,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,1.0,0.22,loja_fisica,São Paulo,SP,
749,26-03-2025,,,106,Headset Gamer H1,Eletrônicos,450.0,1.0,,ecommerce,Fogaça,RS,Asperiores nihil aperiam accusantium reprehenderit iusto aspernatur sapiente sequi tenetur saepe aliquam repellat iste unde nulla eius nam.
750,06-05-2025,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,9.0,0.21,loja_fisica,Belo Horizonte,MG,
751,12-05-2025,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,5.0,0.29,loja_fisica,Belo Horizonte,MG,
752,26-09-2024,,,108,Tablet T10,Eletrônicos,1500.0,9.0,0.13,ecommerce,Correia,AP,
753,29-03-2025,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,3.0,0.12,loja_fisica,Belo Horizonte,MG,Cupiditate voluptatem accusantium incidunt magni nobis porro nostrum ad accusamus rem quo maiores ipsum in aut ullam illum.
754,03-12-2024,2.0,Maria Souza,101,Notebook X1,Eletrônicos,3500.0,5.0,0.28,loja_fisica,Rio de Janeiro,RJ,
755,02-09-2024,3.0,Carlos Pereira,105,Smartphone A9,Eletrônicos,2800.0,5.0,0.09,loja_fisica,Curitiba,PR,Cum unde mollitia illum nesciunt dolor quas dolorem esse quae vero quasi enim dicta illo temporibus deleniti deleniti at.
756,16-02-2025,1.0,João Silva,101,Notebook X1,Eletrônicos,3500.0,8.0,0.27,loja_fisica,São Paulo,SP,
757,24-03-2025,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,3.0,0.0,loja_fisica,Curitiba,PR,
758,04-10-2024,4.0,,110,Fone Bluetooth B1,Eletrônicos,200.0,1.0,0.2,loja_fisica,Salvador,BA,
759,26-12-2024,,,108,Tablet T10,Eletrônicos,1500.0,7.0,0.1,ecommerce,Viana,TO,
760,04-12-2024,5.0,Fernando Costa,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.22,loja_fisica,Belo Horizonte,MG,Assumenda id ipsa rem rerum rerum quae id praesentium accusamus omnis officiis sunt nesciunt.
761,24-09-2024,,,101,Notebook X1,Eletrônicos,3500.0,2.0,0.05,ecommerce,da Rosa,SE,
762,07-12-2024,2.0,Maria Souza,108,Tablet T10,Eletrônicos,1500.0,2.0,,loja_fisica,Rio de Janeiro,RJ,
763,09-10-2024,4.0,Ana Oliveira,104,Camisa Polo,Vestuário,120.0,2.0,0.06,loja_fisica,Salvador,BA,
764,27-10-2024,5.0,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,2.0,0.11,loja_fisica,Belo Horizonte,MG,
765,28-07-2024,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,9.0,0.29,loja_fisica,Rio de Janeiro,RJ,
766,11-02-2025,1.0,João Silva,110,Fone Bluetooth B1,Eletrônicos,200.0,3.0,0.27,loja_fisica,São Paulo,SP,
767,19-12-2024,3.0,Carlos Pereira,103,Tênis Corrida,Calçados,350.0,7.0,0.22,loja_fisica,Curitiba,PR,Laudantium ex alias tempora molestias excepturi nesciunt modi a beatae ipsam consequatur aperiam eum quam nostrum eaque iusto similique.
768,30-10-2024,,,103,Tênis Corrida,Calçados,350.0,9.0,0.15,ecommerce,Souza Alegre,CE,Dignissimos debitis amet commodi quidem numquam molestiae architecto tenetur quaerat eligendi itaque dolorum.
769,26-02-2025,5.0,,102,Cafeteira 20L,Eletrodomésticos,600.0,4.0,0.12,loja_fisica,Belo Horizonte,MG,
770,31-12-2024,4.0,Ana Oliveira,110,Fone Bluetooth B1,Eletrônicos,200.0,4.0,,loja_fisica,Salvador,BA,
771,05-11-2024,,,103,Tênis Corrida,Calçados,350.0,10.0,0.09,ecommerce,Moura,DF,Cupiditate consectetur voluptatum dolorem eius similique est vero mollitia debitis optio.
772,25-09-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,3.0,0.11,ecommerce,Castro,PB,
773,15-12-2024,,,103,Tênis Corrida,Calçados,350.0,3.0,0.06,ecommerce,da Cruz de Goiás,PI,
774,19-10-2024,1.0,João Silva,101,Notebook X1,Eletrônicos,3500.0,8.0,0.14,loja_fisica,São Paulo,SP,
775,16-10-2024,5.0,Fernando Costa,103,Tênis Corrida,Calçados,350.0,9.0,0.07,loja_fisica,Belo Horizonte,MG,
776,08-06-2025,1.0,João Silva,107,Jaqueta Esportiva,Vestuário,250.0,2.0,0.14,loja_fisica,São Paulo,SP,
777,09-08-2024,,Maria Souza,102,Cafeteira 20L,Eletrodomésticos,600.0,4.0,0.25,loja_fisica,Rio de Janeiro,RJ,
778,12-08-2024,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,6.0,0.07,loja_fisica,São Paulo,SP,
779,26-10-2024,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,5.0,0.21,loja_fisica,Salvador,BA,
780,30-12-2024,4.0,Ana Oliveira,104,Camisa Polo,Vestuário,120.0,2.0,0.1,loja_fisica,Salvador,BA,
781,17-03-2025,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.23,loja_fisica,Rio de Janeiro,RJ,
782,29-10-2024,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,3.0,0.26,loja_fisica,Salvador,BA,Tenetur odio deserunt est excepturi labore ipsum molestiae pariatur nobis temporibus tempore nulla voluptatum.
783,17-12-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,8.0,,ecommerce,Rocha da Serra,PA,
784,14-02-2025,2.0,,107,Jaqueta Esportiva,Vestuário,250.0,1.0,0.07,loja_fisica,Rio de Janeiro,RJ,
785,17-05-2025,2.0,Maria Souza,108,Tablet T10,Eletrônicos,1500.0,4.0,0.22,loja_fisica,Rio de Janeiro,RJ,
786,16-06-2025,,,104,Camisa Polo,Vestuário,120.0,10.0,0.12,ecommerce,Oliveira,MS,
787,08-04-2025,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,3.0,,loja_fisica,São Paulo,SP,Quisquam aliquam molestiae consectetur sapiente veritatis fugit reiciendis ad explicabo possimus quos veniam nesciunt incidunt.
788,19-10-2024,5.0,Fernando Costa,103,Tênis Corrida,Calçados,350.0,1.0,0.29,loja_fisica,Belo Horizonte,MG,
789,25-08-2024,,,102,Cafeteira 20L,Eletrodomésticos,600.0,4.0,0.04,ecommerce,Marques,MS,
790,28-08-2024,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,10.0,0.16,loja_fisica,Belo Horizonte,MG,
791,10-07-2025,1.0,João Silva,110,Fone Bluetooth B1,Eletrônicos,200.0,2.0,0.24,loja_fisica,São Paulo,SP,
792,21-01-2025,,,104,Camisa Polo,Vestuário,120.0,10.0,,ecommerce,Cardoso do Norte,SC,At animi saepe nobis omnis eos debitis a ipsam sapiente.
793,06-05-2025,2.0,Maria Souza,106,Headset Gamer H1,Eletrônicos,450.0,2.0,0.19,loja_fisica,Rio de Janeiro,RJ,
794,15-07-2025,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,7.0,0.29,loja_fisica,São Paulo,SP,
795,25-10-2024,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,5.0,0.08,loja_fisica,Salvador,BA,Magnam soluta aliquam voluptates dolore delectus itaque natus est asperiores fugiat culpa suscipit.
796,06-12-2024,,,108,Tablet T10,Eletrônicos,1500.0,9.0,0.07,ecommerce,Cavalcante das Flores,PA,Culpa mollitia tenetur laborum facilis ex officiis maxime vitae odio nostrum quo cum.
797,04-10-2024,,Fernando Costa,104,Camisa Polo,Vestuário,120.0,3.0,0.25,loja_fisica,Belo Horizonte,MG,
798,04-10-2024,,,103,Tênis Corrida,Calçados,350.0,5.0,0.08,ecommerce,Rocha da Prata,MA,
799,07-01-2025,1.0,João Silva,104,Camisa Polo,Vestuário,120.0,6.0,,loja_fisica,São Paulo,SP,Incidunt enim beatae hic nihil ipsam corporis libero eveniet ut earum quidem veniam placeat.
800,31-12-2024,,,104,Camisa Polo,Vestuário,120.0,4.0,0.01,ecommerce,Rocha Grande,ES,Quaerat officiis optio provident possimus tempore qui vitae nostrum dolore adipisci.
801,05-12-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,9.0,0.15,ecommerce,Camargo,CE,
802,22-07-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.12,ecommerce,Macedo,PA,
803,29-07-2024,3.0,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,250.0,2.0,0.05,loja_fisica,Curitiba,PR,Eius incidunt nostrum a distinctio ratione enim ipsam quod ipsum minima quisquam provident libero expedita nostrum.
804,25-06-2025,2.0,Maria Souza,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.12,loja_fisica,Rio de Janeiro,RJ,Ullam ullam voluptates similique unde ratione ducimus aliquid ad nostrum necessitatibus officiis.
805,11-06-2025,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,1.0,,loja_fisica,Salvador,BA,
806,04-03-2025,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,10.0,0.12,loja_fisica,São Paulo,SP,Beatae laudantium beatae deserunt cumque sint sequi modi ea autem fuga corporis perspiciatis labore.
807,07-05-2025,3.0,Carlos Pereira,103,Tênis Corrida,Calçados,350.0,4.0,0.16,loja_fisica,Curitiba,PR,
808,17-10-2024,,,106,Headset Gamer H1,Eletrônicos,450.0,4.0,0.14,ecommerce,Caldeira,SE,
809,21-09-2024,3.0,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,300.0,10.0,0.14,loja_fisica,Curitiba,PR,Itaque quas labore fugit culpa cumque odio dicta alias commodi sint rerum dignissimos.
810,31-03-2025,4.0,Ana Oliveira,109,Liquidificador X,Eletrodomésticos,300.0,3.0,0.15,loja_fisica,Salvador,BA,
811,02-06-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,6.0,0.01,ecommerce,Jesus,RO,
812,12-03-2025,,,101,Notebook X1,Eletrônicos,3500.0,7.0,0.06,ecommerce,,,
813,10-04-2025,1.0,,105,Smartphone A9,Eletrônicos,2800.0,10.0,0.19,loja_fisica,São Paulo,SP,
814,30-07-2024,,,108,Tablet T10,Eletrônicos,1500.0,7.0,0.02,ecommerce,Novaes,RS,
815,14-04-2025,5.0,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,4.0,0.08,loja_fisica,Belo Horizonte,MG,
816,15-11-2024,1.0,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,10.0,0.21,loja_fisica,São Paulo,SP,
817,10-08-2024,1.0,João Silva,109,Liquidificador X,Eletrodomésticos,300.0,8.0,0.01,loja_fisica,São Paulo,SP,Occaecati culpa a laboriosam eaque id similique maiores soluta quod vero officia tempora maxime.
818,11-02-2025,3.0,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,250.0,10.0,0.21,loja_fisica,Curitiba,PR,
819,05-11-2024,2.0,Maria Souza,102,Cafeteira 20L,Eletrodomésticos,600.0,6.0,0.21,loja_fisica,Rio de Janeiro,RJ,
820,31-10-2024,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,7.0,,loja_fisica,São Paulo,SP,Debitis maiores commodi similique laborum quis inventore iure cum eveniet vel hic repellat.
821,10-12-2024,2.0,Maria Souza,102,Cafeteira 20L,Eletrodomésticos,600.0,2.0,0.28,loja_fisica,Rio de Janeiro,RJ,
822,16-01-2025,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,4.0,0.11,loja_fisica,Salvador,BA,
823,17-07-2025,,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.15,loja_fisica,São Paulo,SP,Consequuntur molestiae aspernatur natus sint accusamus veritatis sit ut incidunt accusantium dignissimos perferendis voluptatum officiis at iure accusantium architecto voluptatem itaque.
824,30-12-2024,4.0,Ana Oliveira,101,Notebook X1,Eletrônicos,3500.0,4.0,0.15,loja_fisica,Salvador,BA,Nostrum adipisci harum hic alias sed id placeat eos voluptatum ipsum corrupti labore quod.
825,17-11-2024,1.0,João Silva,108,Tablet T10,Eletrônicos,1500.0,3.0,0.14,loja_fisica,São Paulo,SP,
826,03-05-2025,3.0,,109,Liquidificador X,Eletrodomésticos,300.0,9.0,0.23,loja_fisica,Curitiba,PR,Culpa quis veritatis quidem dignissimos autem aspernatur error laboriosam quibusdam autem labore beatae dolorum quod omnis.
827,08-08-2024,5.0,Fernando Costa,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,0.1,loja_fisica,Belo Horizonte,MG,Sunt excepturi praesentium temporibus tempore quos explicabo facere tenetur earum hic esse soluta adipisci unde ipsa.
828,02-08-2024,2.0,Maria Souza,103,Tênis Corrida,Calçados,350.0,5.0,0.25,loja_fisica,Rio de Janeiro,RJ,Est voluptatum doloremque laudantium ullam officia odit reprehenderit amet.
829,01-08-2024,,,108,Tablet T10,Eletrônicos,1500.0,9.0,0.11,ecommerce,Aparecida,RN,
830,16-03-2025,3.0,Carlos Pereira,101,Notebook X1,Eletrônicos,,4.0,0.01,loja_fisica,Curitiba,PR,Sit aspernatur neque velit doloremque aspernatur tenetur molestias repellendus consectetur autem.
831,01-04-2025,,,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.11,ecommerce,da Conceição de Casa Grande,RJ,
832,08-02-2025,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.03,loja_fisica,São Paulo,SP,
833,07-10-2024,5.0,,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.15,loja_fisica,Belo Horizonte,MG,
834,24-10-2024,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,8.0,0.01,loja_fisica,Rio de Janeiro,RJ,
835,07-08-2024,,,106,Headset Gamer H1,Eletrônicos,450.0,7.0,0.03,ecommerce,Porto,RS,
836,04-11-2024,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,7.0,0.08,loja_fisica,Belo Horizonte,MG,
837,10-12-2024,3.0,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,250.0,9.0,0.08,loja_fisica,Curitiba,PR,
838,25-09-2024,,,103,Tênis Corrida,Calçados,350.0,10.0,0.04,ecommerce,Guerra das Pedras,SP,
839,05-12-2024,1.0,,109,Liquidificador X,Eletrodomésticos,300.0,4.0,0.24,loja_fisica,São Paulo,SP,
840,03-07-2025,1.0,João Silva,101,Notebook X1,Eletrônicos,3500.0,6.0,0.17,loja_fisica,São Paulo,SP,Ad voluptatem vel consequuntur cupiditate voluptatum neque distinctio libero sunt eos itaque voluptatem repellendus occaecati eos ducimus repellat ipsa esse voluptas laudantium.
841,27-10-2024,,,105,Smartphone A9,Eletrônicos,2800.0,2.0,0.08,ecommerce,Pacheco,AL,
842,01-11-2024,3.0,Carlos Pereira,101,Notebook X1,Eletrônicos,3500.0,6.0,0.29,loja_fisica,Curitiba,PR,
843,16-08-2024,4.0,,105,Smartphone A9,Eletrônicos,2800.0,9.0,0.07,loja_fisica,Salvador,BA,
844,25-08-2024,,,104,Camisa Polo,Vestuário,120.0,9.0,,ecommerce,,,
845,19-02-2025,3.0,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,300.0,10.0,0.07,loja_fisica,Curitiba,PR,
846,10-05-2025,,,108,Tablet T10,Eletrônicos,1500.0,1.0,0.07,ecommerce,Fernandes de Ramos,SC,Fugiat natus saepe harum quaerat numquam accusamus aliquid aspernatur vel alias soluta officia magni reprehenderit corrupti.
847,27-10-2024,5.0,Fernando Costa,103,Tênis Corrida,Calçados,350.0,9.0,0.27,loja_fisica,Belo Horizonte,MG,
848,02-11-2024,,,108,Tablet T10,Eletrônicos,1500.0,5.0,0.04,ecommerce,Vargas,PE,Numquam nisi quasi nulla autem impedit in asperiores sapiente.
849,03-03-2025,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,1.0,0.02,loja_fisica,Belo Horizonte,MG,
850,21-07-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.05,ecommerce,Mendes,MA,Hic dignissimos praesentium mollitia nesciunt at omnis illo dolorem quod cum animi dolores consequuntur earum corporis unde fuga voluptas.
851,19-06-2025,,,110,Fone Bluetooth B1,Eletrônicos,200.0,3.0,0.03,ecommerce,Melo de Minas,MG,
852,06-08-2024,4.0,,107,Jaqueta Esportiva,Vestuário,250.0,2.0,0.06,loja_fisica,Salvador,BA,
853,27-05-2025,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,6.0,0.18,loja_fisica,Belo Horizonte,MG,
854,11-04-2025,3.0,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,,3.0,0.2,loja_fisica,Curitiba,PR,
855,05-05-2025,,,108,Tablet T10,Eletrônicos,1500.0,1.0,0.06,ecommerce,Moura,AL,Commodi distinctio asperiores libero laudantium sequi ullam perspiciatis fuga consectetur architecto ratione animi velit perferendis ea itaque eligendi.
856,06-05-2025,,,103,Tênis Corrida,Calçados,350.0,10.0,0.02,ecommerce,Alves,RR,
